783
12
1748014341
 0 1 1 6 14  3 (D 0,1,1) (S 38,30,1) (D 0,1,1)
 0 1 2 46 96  8 (D 0,1,1) (S 15,4,4) (S 3,13,13) (S 51,19,20) (S 28,20,22) (S 34,22,21) (S 11,21,21) (D 0,1,1)
 0 1 3 45 64  5 (D 0,1,1) (S 4,7,7) (S 39,7,6) (S 32,6,31) (D 0,1,1)
 0 1 4 40 70  8 (D 0,1,1) (S 61,14,15) (S 6,15,15) (S 37,16,17) (S 5,17,17) (S 48,17,11) (S 36,6,5) (D 0,1,1)
 0 1 5 41 90  8 (D 0,1,1) (S 9,9,9) (S 52,9,4) (S 23,4,13) (S 27,13,19) (S 45,19,18) (S 59,18,21) (D 0,1,1)
 0 1 6 32 48  6 (D 0,1,1) (S 10,10,10) (S 43,10,5) (S 13,5,5) (S 46,5,31) (D 0,1,1)
 0 1 7 50 78  9 (D 0,1,1) (S 8,31,31) (S 7,27,27) (S 1,24,24) (S 17,23,23) (S 24,23,25) (S 22,25,25) (S 50,23,26) (D 0,1,1)
 0 1 8 32 59  9 (D 0,1,1) (S 35,1,31) (S 49,5,6) (S 62,6,11) (S 16,11,11) (S 56,11,12) (S 19,12,12) (S 42,12,11) (D 0,1,1)
 0 1 9 50 70  6 (D 0,1,1) (S 25,2,8) (S 29,8,9) (S 18,3,3) (S 47,3,2) (D 0,1,1)
 0 1 10 50 65  8 (D 0,1,1) (S 44,1,30) (S 26,31,29) (S 14,29,29) (S 33,27,26) (S 20,26,26) (S 31,28,31) (D 0,1,1)
 0 1 11 10 14  4 (D 0,1,1) (S 21,2,2) (S 57,2,1) (D 0,1,1)
 0 1 12 49 101  9 (D 0,1,1) (S 41,1,2) (S 30,8,12) (S 60,12,18) (S 12,18,18) (S 40,18,19) (S 2,19,19) (S 58,19,22) (D 0,1,1)
