285
10
1748014338
 0 1 1 25 29  3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
 0 1 2 24 16  3 (D 0,1,1) (S 7,9,9) (D 0,1,1)
 0 1 3 23 30  5 (D 0,1,1) (S 31,3,4) (S 5,2,2) (S 21,2,7) (D 0,1,1)
 0 1 4 19 25  5 (D 0,1,1) (S 2,6,6) (S 11,6,10) (S 8,10,10) (D 0,1,1)
 0 1 5 20 13  3 (D 0,1,1) (S 1,7,7) (D 0,1,1)
 0 1 6 20 28  5 (D 0,1,1) (S 26,6,8) (S 6,8,8) (S 33,8,9) (D 0,1,1)
 0 1 7 16 29  5 (D 0,1,1) (S 17,6,9) (S 25,4,5) (S 27,5,11) (D 0,1,1)
 0 1 8 16 25  5 (D 0,1,1) (S 28,1,4) (S 32,2,3) (S 24,3,11) (D 0,1,1)
 0 1 9 17 11  3 (D 0,1,1) (S 23,7,10) (D 0,1,1)
 0 1 10 25 31  7 (D 0,1,1) (S 9,5,5) (S 19,5,7) (S 13,7,3) (S 4,3,3) (S 29,3,10) (D 0,1,1)
