23001
12
1748014343
 0 1 1 1440 1904  5 (D 0,1,1) (S 21,24,19) (S 15,19,20) (S 37,20,21) (D 0,1,1)
 0 1 2 1500 2151  7 (D 0,1,1) (S 13,5,10) (S 10,10,15) (S 26,15,22) (S 4,22,22) (S 41,22,29) (D 0,1,1)
 0 1 3 1479 2133  7 (D 0,1,1) (S 17,12,16) (S 40,16,17) (S 8,21,28) (S 42,28,29) (S 49,21,17) (D 0,1,1)
 0 1 4 1303 1730  7 (D 0,1,1) (S 39,8,9) (S 16,9,14) (S 1,14,14) (S 12,14,15) (S 3,15,15) (D 0,1,1)
 0 1 5 1471 1870  5 (D 0,1,1) (S 9,11,18) (S 23,18,23) (S 25,23,25) (D 0,1,1)
 0 1 6 1542 1738  7 (D 0,1,1) (S 27,20,27) (S 48,26,25) (S 38,23,24) (S 22,19,16) (S 47,12,7) (D 0,1,1)
 0 1 7 1348 959  4 (D 0,1,1) (S 20,3,4) (S 29,4,5) (D 0,1,1)
 0 1 8 1516 1991  7 (D 0,1,1) (S 5,11,11) (S 6,24,24) (S 31,24,26) (S 18,26,27) (S 30,27,28) (D 0,1,1)
 0 1 9 1338 1809  6 (D 0,1,1) (S 2,3,3) (S 34,3,8) (S 46,8,13) (S 33,9,10) (D 0,1,1)
 0 1 10 1535 2000  6 (D 0,1,1) (S 36,1,6) (S 32,6,11) (S 7,6,7) (S 43,7,8) (D 0,1,1)
 0 1 11 1538 2119  7 (D 0,1,1) (S 11,2,7) (S 50,11,12) (S 19,12,13) (S 24,13,14) (S 44,13,17) (D 0,1,1)
 0 1 12 1083 1320  4 (D 0,1,1) (S 35,1,2) (S 14,2,3) (D 0,1,1)
