80262
38
1748014347
 0 1 1 1481 2061  6 (D 0,1,1) (S 145,20,25) (S 61,25,31) (S 51,31,31) (S 159,31,22) (D 0,1,1)
 0 1 2 1610 2383  8 (D 0,1,1) (S 147,43,46) (S 120,46,47) (S 66,47,48) (S 171,48,39) (S 50,29,29) (S 126,29,19) (D 0,1,1)
 0 1 3 1483 2187  9 (D 0,1,1) (S 14,43,43) (S 4,53,53) (S 77,53,55) (S 48,55,55) (S 139,55,56) (S 16,56,56) (S 47,57,57) (D 0,1,1)
 0 1 4 1517 2129  6 (D 0,1,1) (S 54,21,21) (S 68,21,22) (S 99,22,23) (S 178,23,15) (D 0,1,1)
 0 1 5 1498 2139  6 (D 0,1,1) (S 73,5,6) (S 64,6,15) (S 31,15,15) (S 105,15,16) (D 0,1,1)
 0 1 6 1520 2238  6 (D 0,1,1) (S 92,14,15) (S 19,6,6) (S 96,6,7) (S 131,7,16) (D 0,1,1)
 0 1 7 1571 2228  7 (D 0,1,1) (S 88,27,28) (S 24,28,28) (S 97,28,38) (S 151,38,37) (S 111,37,28) (D 0,1,1)
 0 1 8 1551 1991  5 (D 0,1,1) (S 115,26,34) (S 2,36,36) (S 117,36,37) (D 0,1,1)
 0 1 9 1561 1884  7 (D 0,1,1) (S 32,34,34) (S 173,34,36) (S 89,36,45) (S 62,45,46) (S 169,46,43) (D 0,1,1)
 0 1 10 1528 2382  8 (D 0,1,1) (S 156,38,39) (S 128,39,48) (S 57,48,57) (S 70,57,56) (S 29,27,27) (S 140,27,18) (D 0,1,1)
 0 1 11 1600 2281  6 (D 0,1,1) (S 81,13,19) (S 67,28,29) (S 157,29,30) (S 137,25,21) (D 0,1,1)
 0 1 12 1561 1703  7 (D 0,1,1) (S 150,12,19) (S 23,40,40) (S 56,40,41) (S 163,41,50) (S 53,50,50) (D 0,1,1)
 0 1 13 1519 2000  6 (D 0,1,1) (S 5,13,13) (S 102,13,20) (S 46,20,20) (S 123,20,21) (D 0,1,1)
 0 1 14 1508 2000  6 (D 0,1,1) (S 79,4,13) (S 71,13,14) (S 52,14,14) (S 174,14,5) (D 0,1,1)
 0 1 15 1590 2129  6 (D 0,1,1) (S 60,18,26) (S 84,35,37) (S 6,37,37) (S 69,37,43) (D 0,1,1)
 0 1 16 1450 1903  5 (D 0,1,1) (S 112,12,13) (S 104,20,19) (S 55,19,19) (D 0,1,1)
 0 1 17 1548 2034  7 (D 0,1,1) (S 100,3,4) (S 28,4,4) (S 101,4,5) (S 30,5,5) (S 164,5,14) (D 0,1,1)
