359
12
1748014338
 0 1 1 20 24  3 (D 0,1,1) (S 2,9,9) (D 0,1,1)
 0 1 2 25 27  3 (D 0,1,1) (S 6,4,4) (D 0,1,1)
 0 1 3 24 26  3 (D 0,1,1) (S 7,2,2) (D 0,1,1)
 0 1 4 24 32  5 (D 0,1,1) (S 15,4,10) (S 1,3,3) (S 12,3,11) (D 0,1,1)
 0 1 5 25 27  3 (D 0,1,1) (S 4,6,6) (D 0,1,1)
 0 1 6 16 25  5 (D 0,1,1) (S 36,1,2) (S 11,2,5) (S 20,5,8) (D 0,1,1)
 0 1 7 15 12  3 (D 0,1,1) (S 3,5,5) (D 0,1,1)
 0 1 8 26 33  6 (D 0,1,1) (S 27,1,9) (S 8,7,7) (S 22,7,11) (S 9,11,11) (D 0,1,1)
 0 1 9 27 33  5 (D 0,1,1) (S 28,4,9) (S 34,3,8) (S 5,8,8) (D 0,1,1)
 0 1 10 14 12  3 (D 0,1,1) (S 30,1,10) (D 0,1,1)
 0 1 11 24 10  2 (D 0,1,1)  (D 0,1,1)
 0 1 12 26 16  3 (D 0,1,1) (S 13,1,8) (D 0,1,1)
