59030
13
1748014789
 0 1 1 1525 3788  22 (D 0,1,1) (S 95,176,176) (S 300,176,289) (S 298,285,55) (S 71,55,55) (S 232,55,297) (S 305,297,298) (S 446,298,412) (S 457,297,378) (S 365,298,319) (S 170,184,184) (S 296,184,364) (S 463,453,454) (S 464,327,328) (S 401,441,96) (S 107,96,96) (S 209,96,329) (S 326,329,339) (S 341,339,480) (S 99,124,124) (S 203,116,116) (D 0,1,1)
 0 1 2 1369 2976  20 (D 0,1,1) (S 460,68,413) (S 150,56,56) (S 251,56,286) (S 327,286,68) (S 194,68,68) (S 7,85,85) (S 334,85,108) (S 475,361,362) (S 323,448,449) (S 407,45,108) (S 43,108,108) (S 121,45,45) (S 239,45,277) (S 44,174,174) (S 255,174,371) (S 414,174,295) (S 313,295,370) (S 230,370,174) (D 0,1,1)
 0 1 3 1580 3932  15 (D 0,1,1) (S 72,21,21) (S 415,220,221) (S 348,385,386) (S 395,393,394) (S 229,222,223) (S 332,458,459) (S 379,439,440) (S 336,418,419) (S 431,252,253) (S 210,421,422) (S 362,311,312) (S 135,97,97) (S 221,97,326) (D 0,1,1)
 0 1 4 1727 5250  42 (D 0,1,1) (S 147,103,103) (S 24,39,39) (S 177,38,38) (S 84,128,128) (S 413,128,214) (S 339,214,213) (S 212,382,381) (S 171,144,144) (S 412,294,59) (S 54,59,59) (S 477,383,232) (S 249,232,233) (S 27,25,25) (S 345,25,234) (S 385,400,399) (S 430,315,74) (S 4,74,74) (S 73,111,111) (S 424,111,392) (S 403,392,391) (S 315,438,437) (S 131,175,175) (S 195,31,31) (S 213,379,101) (S 92,101,101) (S 152,104,104) (S 144,154,154) (S 427,357,356) (S 361,460,461) (S 306,461,479) (S 378,355,354) (S 364,248,247) (S 324,247,246) (S 113,118,118) (S 443,353,352) (S 263,485,188) (S 184,188,188) (S 452,188,395) (S 330,368,353) (S 97,135,135) (D 0,1,1)
 0 1 5 1676 4883  42 (D 0,1,1) (S 25,48,48) (S 106,51,51) (S 376,51,280) (S 32,29,29) (S 258,29,306) (S 349,273,272) (S 317,94,251) (S 461,251,268) (S 438,268,245) (S 262,245,267) (S 441,282,281) (S 377,446,268) (S 139,94,94) (S 294,250,251) (S 233,244,245) (S 259,245,273) (S 201,182,182) (S 279,272,274) (S 2,18,18) (S 60,19,19) (S 61,30,30) (S 432,94,178) (S 160,178,178) (S 198,54,54) (S 366,411,305) (S 419,76,324) (S 476,236,237) (S 219,333,334) (S 350,320,76) (S 162,76,76) (S 132,137,137) (S 156,5,5) (S 447,5,434) (S 34,119,119) (S 458,262,205) (S 416,205,4) (S 16,4,4) (S 235,4,119) (S 383,305,306) (S 271,29,30) (D 0,1,1)
 0 1 6 1850 3396  42 (D 0,1,1) (S 440,242,240) (S 380,240,409) (S 389,491,490) (S 205,487,486) (S 3,199,199) (S 200,120,120) (S 444,120,121) (S 109,202,202) (S 397,202,203) (S 85,203,203) (S 122,121,121) (S 168,22,22) (S 288,22,230) (S 321,230,290) (S 59,43,43) (S 197,112,112) (S 342,241,240) (S 256,377,100) (S 117,100,100) (S 473,93,7) (S 370,270,271) (S 204,452,62) (S 136,62,62) (S 228,62,150) (S 103,150,150) (S 355,360,430) (S 433,430,442) (S 472,360,359) (S 174,27,27) (S 141,32,32) (S 49,133,133) (S 402,133,431) (S 175,93,93) (S 134,7,7) (S 142,8,8) (S 369,492,155) (S 153,155,155) (S 58,146,146) (S 180,156,156) (S 114,49,49) (D 0,1,1)
 0 1 7 1744 5596  62 (D 0,1,1) (S 268,426,425) (S 291,332,186) (S 108,186,186) (S 301,332,26) (S 126,26,26) (S 196,33,33) (S 173,65,65) (S 468,34,20) (S 409,20,261) (S 320,20,229) (S 11,20,20) (S 190,17,17) (S 159,113,113) (S 238,275,41) (S 189,41,41) (S 149,34,34) (S 193,162,162) (S 164,139,139) (S 130,147,147) (S 104,157,157) (S 123,66,66) (S 208,407,408) (S 94,13,13) (S 119,14,14) (S 35,37,37) (S 91,11,11) (S 417,415,447) (S 96,142,142) (S 270,414,415) (S 37,127,127) (S 254,284,73) (S 304,475,455) (S 269,455,456) (S 138,83,83) (S 82,73,73) (S 247,403,402) (S 161,189,189) (S 148,168,168) (S 404,283,284) (S 437,265,266) (S 140,138,138) (S 211,384,44) (S 1,44,44) (S 226,44,372) (S 252,216,215) (S 248,215,123) (S 21,123,123) (S 28,159,159) (S 462,159,110) (S 388,110,398) (S 188,110,110) (S 351,110,195) (S 183,195,195) (S 454,293,24) (S 146,24,24) (S 30,122,122) (S 48,89,89) (S 129,88,88) (S 354,89,401) (S 257,417,366) (D 0,1,1)
 0 1 8 1344 3883  41 (D 0,1,1) (S 98,15,15) (S 102,102,102) (S 244,102,476) (S 80,200,200) (S 374,225,310) (S 81,72,72) (S 426,72,84) (S 192,52,52) (S 133,134,134) (S 8,82,82) (S 125,125,125) (S 64,84,84) (S 46,46,46) (S 100,47,47) (S 158,179,179) (S 337,179,309) (S 358,309,424) (S 10,140,140) (S 127,81,81) (S 372,373,374) (S 33,40,40) (S 66,95,95) (S 418,358,106) (S 68,106,106) (S 236,106,332) (S 429,259,260) (S 353,260,269) (S 310,260,358) (S 344,358,484) (S 360,443,444) (S 445,469,470) (S 449,471,472) (S 70,201,201) (S 286,432,433) (S 363,433,291) (S 283,291,292) (S 261,291,420) (S 308,196,258) (S 422,258,369) (D 0,1,1)
 0 1 9 1962 4655  41 (D 0,1,1) (S 289,80,70) (S 55,70,70) (S 423,70,314) (S 282,314,389) (S 448,389,390) (S 207,390,405) (S 314,375,376) (S 359,226,307) (S 357,307,308) (S 13,141,141) (S 450,141,310) (S 346,224,226) (S 302,226,235) (S 297,235,323) (S 231,224,225) (S 311,225,476) (S 65,9,9) (S 455,10,228) (S 39,10,10) (S 399,10,227) (S 328,75,92) (S 187,92,92) (S 240,350,351) (S 166,192,192) (S 62,98,98) (S 406,98,410) (S 120,80,80) (S 451,80,349) (S 185,71,71) (S 386,71,192) (S 14,63,63) (S 292,63,445) (S 79,75,75) (S 280,75,316) (S 390,316,457) (S 182,194,194) (S 368,435,436) (S 53,187,187) (S 381,187,423) (D 0,1,1)
 0 1 10 1699 4114  36 (D 0,1,1) (S 312,231,171) (S 83,171,171) (S 265,344,343) (S 90,181,181) (S 474,488,451) (S 343,451,450) (S 275,451,3) (S 51,3,3) (S 45,2,2) (S 245,2,1) (S 167,1,1) (S 222,1,204) (S 453,489,488) (S 237,477,465) (S 410,465,427) (S 250,427,428) (S 384,322,321) (S 169,77,77) (S 76,193,193) (S 74,87,87) (S 110,191,191) (S 352,341,483) (S 408,341,342) (S 115,115,115) (S 9,129,129) (S 172,130,130) (S 316,149,160) (S 57,160,160) (S 56,149,149) (S 93,145,145) (S 124,42,42) (S 465,42,276) (S 290,276,429) (S 333,429,42) (D 0,1,1)
