552
12
1748014338
 0 1 1 21 43  5 (D 0,1,1) (S 26,24,27) (S 10,27,27) (S 41,26,27) (D 0,1,1)
 0 1 2 25 59  6 (D 0,1,1) (S 35,12,13) (S 2,14,14) (S 29,14,16) (S 12,16,16) (D 0,1,1)
 0 1 3 22 40  3 (D 0,1,1) (S 15,1,24) (D 0,1,1)
 0 1 4 21 27  4 (D 0,1,1) (S 34,4,6) (S 11,5,5) (D 0,1,1)
 0 1 5 26 46  5 (D 0,1,1) (S 5,10,10) (S 7,7,7) (S 13,6,6) (D 0,1,1)
 0 1 6 25 43  6 (D 0,1,1) (S 20,3,6) (S 30,6,10) (S 19,10,4) (S 6,4,4) (D 0,1,1)
 0 1 7 10 17  4 (D 0,1,1) (S 18,2,12) (S 45,12,19) (D 0,1,1)
 0 1 8 14 33  5 (D 0,1,1) (S 33,1,3) (S 37,3,4) (S 38,2,1) (D 0,1,1)
 0 1 9 27 55  7 (D 0,1,1) (S 17,3,8) (S 1,8,8) (S 24,8,9) (S 23,4,12) (S 9,19,19) (D 0,1,1)
 0 1 10 20 24  3 (D 0,1,1) (S 16,1,17) (D 0,1,1)
 0 1 11 21 57  7 (D 0,1,1) (S 14,13,14) (S 3,21,21) (S 4,20,20) (S 42,18,25) (S 8,25,25) (D 0,1,1)
 0 1 12 26 66  7 (D 0,1,1) (S 44,13,15) (S 32,15,20) (S 36,21,22) (S 22,22,23) (S 27,23,24) (D 0,1,1)
