941
10
1748014339
 0 1 1 56 86  8 (D 0,1,1) (S 41,33,26) (S 5,26,26) (S 38,26,27) (S 42,27,28) (S 7,28,28) (S 67,28,35) (D 0,1,1)
 0 1 2 64 111  13 (D 0,1,1) (S 28,7,13) (S 20,18,22) (S 36,22,25) (S 48,22,21) (S 8,21,21) (S 68,21,24) (S 15,24,24) (S 26,24,25) (S 3,20,20) (S 39,20,23) (S 14,23,23) (D 0,1,1)
 0 1 3 62 69  6 (D 0,1,1) (S 16,29,29) (S 45,30,31) (S 62,31,37) (S 75,37,36) (D 0,1,1)
 0 1 4 53 86  10 (D 0,1,1) (S 85,16,15) (S 29,15,14) (S 13,15,15) (S 47,15,9) (S 63,9,8) (S 11,8,8) (S 57,8,40) (S 70,40,1) (D 0,1,1)
 0 1 5 65 99  9 (D 0,1,1) (S 24,1,33) (S 32,33,34) (S 31,34,27) (S 23,35,36) (S 56,36,37) (S 66,37,3) (S 9,7,7) (D 0,1,1)
 0 1 6 63 122  14 (D 0,1,1) (S 49,1,2) (S 53,38,39) (S 25,39,32) (S 54,32,31) (S 22,31,38) (S 44,38,37) (S 69,37,38) (S 72,5,39) (S 73,39,5) (S 78,5,4) (S 2,4,4) (S 76,4,3) (D 0,1,1)
 0 1 7 61 93  11 (D 0,1,1) (S 58,6,12) (S 19,12,17) (S 59,17,13) (S 12,13,13) (S 1,18,18) (S 30,18,19) (S 61,18,13) (S 10,2,2) (S 80,2,1) (D 0,1,1)
 0 1 8 57 89  12 (D 0,1,1) (S 37,1,6) (S 18,12,12) (S 40,12,6) (S 82,2,3) (S 4,3,3) (S 34,3,7) (S 17,6,6) (S 50,12,11) (S 6,11,11) (S 79,11,1) (D 0,1,1)
 0 1 9 42 50  5 (D 0,1,1) (S 60,1,11) (S 35,11,16) (S 64,16,10) (D 0,1,1)
 0 1 10 36 72  6 (D 0,1,1) (S 27,1,35) (S 65,35,34) (S 21,1,10) (S 51,10,9) (D 0,1,1)
