575
13
1748014338
 0 1 1 10 22  3 (D 0,1,1) (S 7,24,24) (D 0,1,1)
 0 1 2 7 9  3 (D 0,1,1) (S 11,19,19) (D 0,1,1)
 0 1 3 20 55  6 (D 0,1,1) (S 21,15,20) (S 32,20,21) (S 5,21,21) (S 20,21,23) (D 0,1,1)
 0 1 4 27 63  6 (D 0,1,1) (S 22,14,18) (S 9,18,18) (S 23,18,21) (S 35,21,22) (D 0,1,1)
 0 1 5 22 62  6 (D 0,1,1) (S 36,6,7) (S 29,7,11) (S 6,10,10) (S 34,4,6) (D 0,1,1)
 0 1 6 21 45  6 (D 0,1,1) (S 14,22,22) (S 24,22,23) (S 8,23,23) (S 28,23,24) (D 0,1,1)
 0 1 7 26 56  4 (D 0,1,1) (S 1,8,8) (S 12,6,6) (D 0,1,1)
 0 1 8 21 41  5 (D 0,1,1) (S 19,12,13) (S 41,13,15) (S 4,15,15) (D 0,1,1)
 0 1 9 25 53  6 (D 0,1,1) (S 2,3,3) (S 37,3,4) (S 10,4,4) (S 30,4,10) (D 0,1,1)
 0 1 10 23 49  6 (D 0,1,1) (S 31,1,3) (S 40,3,6) (S 13,5,5) (S 39,5,6) (D 0,1,1)
 0 1 11 27 64  8 (D 0,1,1) (S 18,13,14) (S 3,14,14) (S 27,14,20) (S 33,25,26) (S 17,26,27) (S 15,27,27) (D 0,1,1)
 0 1 12 9 37  4 (D 0,1,1) (S 16,17,17) (S 26,16,17) (D 0,1,1)
 0 1 13 11 19  4 (D 0,1,1) (S 25,2,12) (S 38,2,1) (D 0,1,1)
