36526
17
1748014343
 0 1 1 1793 2287  8 (D 0,1,1) (S 107,7,16) (S 16,37,37) (S 23,49,49) (S 17,48,48) (S 34,46,46) (S 68,47,35) (D 0,1,1)
 0 1 2 1709 2343  9 (D 0,1,1) (S 30,24,24) (S 79,24,36) (S 55,36,48) (S 36,47,47) (S 57,47,46) (S 12,28,28) (S 90,34,35) (D 0,1,1)
 0 1 3 1802 2059  8 (D 0,1,1) (S 99,8,9) (S 25,9,9) (S 49,9,17) (S 19,36,36) (S 54,36,35) (S 22,35,35) (D 0,1,1)
 0 1 4 1712 1936  8 (D 0,1,1) (S 62,43,44) (S 93,44,45) (S 1,39,39) (S 105,39,32) (S 14,32,32) (S 43,33,27) (D 0,1,1)
 0 1 5 1661 2220  8 (D 0,1,1) (S 59,7,8) (S 106,8,16) (S 3,16,16) (S 33,15,15) (S 81,14,13) (S 88,13,5) (D 0,1,1)
 0 1 6 1735 2076  6 (D 0,1,1) (S 13,14,14) (S 39,23,23) (S 6,22,22) (S 21,21,21) (D 0,1,1)
 0 1 7 1705 2577  12 (D 0,1,1) (S 52,3,4) (S 45,23,24) (S 97,24,25) (S 37,26,26) (S 58,26,16) (S 103,15,24) (S 74,48,47) (S 98,46,34) (S 9,34,34) (S 67,34,33) (D 0,1,1)
 0 1 8 1669 2549  11 (D 0,1,1) (S 47,6,14) (S 53,13,22) (S 100,22,21) (S 11,43,43) (S 64,43,42) (S 26,41,41) (S 82,31,38) (S 32,44,44) (S 78,44,39) (D 0,1,1)
 0 1 9 1539 1677  6 (D 0,1,1) (S 10,33,33) (S 38,27,27) (S 4,4,4) (S 48,4,3) (D 0,1,1)
 0 1 10 1745 1923  7 (D 0,1,1) (S 51,29,30) (S 65,30,42) (S 41,45,40) (S 2,40,40) (S 108,20,19) (D 0,1,1)
 0 1 11 691 823  4 (D 0,1,1) (S 29,3,3) (S 95,3,12) (D 0,1,1)
 0 1 12 1807 1883  8 (D 0,1,1) (S 89,2,3) (S 71,16,25) (S 31,25,25) (S 94,26,17) (S 5,17,17) (S 104,21,27) (D 0,1,1)
 0 1 13 1664 2053  7 (D 0,1,1) (S 27,30,30) (S 50,27,21) (S 15,20,20) (S 83,20,12) (S 20,12,12) (D 0,1,1)
 0 1 14 664 738  4 (D 0,1,1) (S 7,2,2) (S 8,11,11) (D 0,1,1)
 0 1 15 1460 1605  6 (D 0,1,1) (S 70,1,2) (S 35,6,6) (S 44,35,23) (S 69,23,22) (D 0,1,1)
 0 1 16 1752 2275  8 (D 0,1,1) (S 28,7,7) (S 86,16,15) (S 80,21,4) (S 60,21,20) (S 76,10,18) (S 77,19,11) (D 0,1,1)
 0 1 17 1790 1997  8 (D 0,1,1) (S 46,2,11) (S 91,11,10) (S 24,18,18) (S 40,19,19) (S 18,10,10) (S 73,10,1) (D 0,1,1)
