36838
47
1748014346
 0 1 1 119 1243  6 (D 0,1,1) (S 42,22,22) (S 73,21,23) (S 173,23,26) (S 76,26,31) (D 0,1,1)
 0 1 2 117 1212  5 (D 0,1,1) (S 167,11,12) (S 214,12,20) (S 239,20,21) (D 0,1,1)
 0 1 3 117 1111  8 (D 0,1,1) (S 166,8,9) (S 13,9,9) (S 220,9,10) (S 69,10,15) (S 53,15,16) (S 201,33,139) (D 0,1,1)
 0 1 4 118 1150  7 (D 0,1,1) (S 10,139,139) (S 75,28,30) (S 39,30,30) (S 135,30,32) (S 111,30,31) (D 0,1,1)
 0 1 5 117 839  4 (D 0,1,1) (S 29,41,41) (S 146,41,47) (D 0,1,1)
 0 1 6 118 769  5 (D 0,1,1) (S 211,55,140) (S 35,51,51) (S 7,50,50) (D 0,1,1)
 0 1 7 118 840  8 (D 0,1,1) (S 96,54,140) (S 24,140,140) (S 26,53,53) (S 89,53,140) (S 225,55,56) (S 62,56,65) (D 0,1,1)
 0 1 8 113 926  7 (D 0,1,1) (S 52,43,44) (S 215,44,45) (S 221,45,60) (S 181,34,139) (S 235,34,45) (D 0,1,1)
 0 1 9 115 848  8 (D 0,1,1) (S 46,45,45) (S 137,34,35) (S 168,35,36) (S 238,36,37) (S 174,37,42) (S 99,42,47) (D 0,1,1)
 0 1 10 110 784  6 (D 0,1,1) (S 102,58,59) (S 49,44,44) (S 130,44,73) (S 90,73,74) (D 0,1,1)
 0 1 11 117 821  9 (D 0,1,1) (S 140,36,38) (S 23,38,38) (S 207,38,39) (S 37,39,39) (S 192,39,40) (S 226,40,41) (S 218,42,43) (D 0,1,1)
 0 1 12 115 1131  8 (D 0,1,1) (S 11,6,6) (S 84,6,7) (S 1,5,5) (S 148,5,6) (S 121,6,8) (S 180,43,46) (D 0,1,1)
 0 1 13 114 1002  7 (D 0,1,1) (S 43,12,12) (S 104,13,14) (S 22,14,14) (S 36,13,13) (S 153,46,77) (D 0,1,1)
 0 1 14 110 726  6 (D 0,1,1) (S 149,71,75) (S 78,75,76) (S 27,76,76) (S 116,76,77) (D 0,1,1)
 0 1 15 114 784  7 (D 0,1,1) (S 126,62,63) (S 175,63,64) (S 224,64,65) (S 199,56,57) (S 171,57,58) (D 0,1,1)
 0 1 16 117 863  3 (D 0,1,1) (S 188,77,78) (D 0,1,1)
 0 1 17 120 1234  8 (D 0,1,1) (S 55,69,71) (S 95,72,73) (S 105,20,24) (S 227,24,25) (S 194,25,26) (S 87,28,29) (D 0,1,1)
 0 1 18 120 690  9 (D 0,1,1) (S 44,69,69) (S 58,69,70) (S 72,70,71) (S 113,71,72) (S 33,72,72) (S 64,72,74) (S 80,74,76) (D 0,1,1)
 0 1 19 113 918  6 (D 0,1,1) (S 79,67,69) (S 14,60,60) (S 228,60,61) (S 217,48,139) (D 0,1,1)
 0 1 20 115 1081  7 (D 0,1,1) (S 122,59,60) (S 67,12,13) (S 101,13,16) (S 216,10,19) (S 125,78,79) (D 0,1,1)
 0 1 21 112 596  5 (D 0,1,1) (S 63,126,127) (S 160,127,129) (S 197,3,128) (D 0,1,1)
 0 1 22 115 743  9 (D 0,1,1) (S 191,46,47) (S 15,35,35) (S 202,35,37) (S 92,37,43) (S 172,79,80) (S 159,80,82) (S 59,82,84) (D 0,1,1)
 0 1 23 120 510  5 (D 0,1,1) (S 19,81,81) (S 6,79,79) (S 219,82,92) (D 0,1,1)
 0 1 24 109 571  8 (D 0,1,1) (S 107,124,126) (S 186,131,132) (S 82,132,133) (S 196,133,135) (S 38,135,135) (S 74,134,136) (D 0,1,1)
 0 1 25 119 818  8 (D 0,1,1) (S 48,59,59) (S 142,59,61) (S 77,49,140) (S 34,54,54) (S 108,54,55) (S 81,104,105) (D 0,1,1)
 0 1 26 113 585  7 (D 0,1,1) (S 169,123,125) (S 129,125,138) (S 185,136,137) (S 20,136,136) (S 165,136,138) (D 0,1,1)
 0 1 27 119 583  4 (D 0,1,1) (S 237,94,100) (S 123,105,106) (D 0,1,1)
 0 1 28 116 743  9 (D 0,1,1) (S 115,94,95) (S 131,95,96) (S 212,97,98) (S 119,96,99) (S 9,94,94) (S 112,94,101) (S 143,106,107) (D 0,1,1)
 0 1 29 114 657  5 (D 0,1,1) (S 114,86,88) (S 198,88,90) (S 182,66,91) (D 0,1,1)
 0 1 30 119 1183  8 (D 0,1,1) (S 8,31,31) (S 17,26,26) (S 65,23,24) (S 100,25,27) (S 88,27,28) (S 233,86,87) (D 0,1,1)
 0 1 31 114 508  7 (D 0,1,1) (S 152,88,89) (S 222,89,92) (S 16,83,83) (S 232,83,84) (S 210,87,122) (D 0,1,1)
 0 1 32 109 582  5 (D 0,1,1) (S 45,123,123) (S 47,124,124) (S 184,4,124) (D 0,1,1)
 0 1 33 109 583  6 (D 0,1,1) (S 204,122,123) (S 145,126,131) (S 21,131,131) (S 134,131,138) (D 0,1,1)
 0 1 34 114 1063  7 (D 0,1,1) (S 141,121,122) (S 223,8,11) (S 32,11,11) (S 178,11,33) (S 151,58,70) (D 0,1,1)
 0 1 35 118 700  5 (D 0,1,1) (S 230,108,109) (S 158,107,110) (S 189,110,111) (D 0,1,1)
 0 1 36 108 516  4 (D 0,1,1) (S 3,66,66) (S 117,107,112) (D 0,1,1)
 0 1 37 113 564  6 (D 0,1,1) (S 68,120,121) (S 66,123,124) (S 5,126,126) (S 163,126,130) (D 0,1,1)
 0 1 38 89 349  5 (D 0,1,1) (S 51,117,118) (S 2,118,118) (S 154,118,121) (D 0,1,1)
 0 1 39 113 622  7 (D 0,1,1) (S 40,63,63) (S 57,64,93) (S 139,93,94) (S 56,102,104) (S 110,112,113) (D 0,1,1)
 0 1 40 98 530  6 (D 0,1,1) (S 18,101,101) (S 136,101,102) (S 128,102,103) (S 157,113,114) (D 0,1,1)
 0 1 41 109 488  5 (D 0,1,1) (S 54,91,103) (S 118,103,113) (S 109,114,115) (D 0,1,1)
 0 1 42 114 719  6 (D 0,1,1) (S 208,107,108) (S 12,109,109) (S 30,108,108) (S 60,114,118) (D 0,1,1)
 0 1 43 101 496  8 (D 0,1,1) (S 28,119,119) (S 161,119,120) (S 97,120,123) (S 50,84,84) (S 83,84,85) (S 147,85,86) (D 0,1,1)
 0 1 44 119 614  6 (D 0,1,1) (S 86,115,117) (S 179,68,90) (S 31,90,90) (S 144,90,91) (D 0,1,1)
 0 1 45 118 641  7 (D 0,1,1) (S 155,116,117) (S 91,66,67) (S 25,67,67) (S 213,67,68) (S 132,91,118) (D 0,1,1)
 0 1 46 84 299  6 (D 0,1,1) (S 71,2,117) (S 234,117,119) (S 4,115,115) (S 94,115,116) (D 0,1,1)
 0 1 47 99 453  6 (D 0,1,1) (S 156,1,116) (S 41,106,106) (S 120,106,108) (S 85,110,112) (D 0,1,1)
