1118
10
1748014341
 0 1 1 16 24  3 (D 0,1,1) (S 16,2,2) (D 0,1,1)
 0 1 2 62 126  10 (D 0,1,1) (S 14,22,22) (S 65,22,21) (S 28,21,28) (S 6,28,28) (S 20,24,24) (S 24,24,27) (S 23,27,27) (S 10,20,20) (D 0,1,1)
 0 1 3 58 167  12 (D 0,1,1) (S 37,17,22) (S 45,22,29) (S 66,29,22) (S 53,25,29) (S 42,29,28) (S 64,20,21) (S 22,21,21) (S 70,21,20) (S 54,21,29) (S 61,26,18) (D 0,1,1)
 0 1 4 57 137  11 (D 0,1,1) (S 72,7,6) (S 8,6,6) (S 68,6,11) (S 35,11,20) (S 47,20,16) (S 5,25,25) (S 27,30,26) (S 56,26,23) (S 71,23,18) (D 0,1,1)
 0 1 5 62 120  8 (D 0,1,1) (S 34,10,19) (S 17,29,29) (S 51,29,30) (S 3,30,30) (S 15,23,23) (S 9,18,18) (D 0,1,1)
 0 1 6 60 85  5 (D 0,1,1) (S 46,8,14) (S 26,17,16) (S 2,16,16) (D 0,1,1)
 0 1 7 59 113  9 (D 0,1,1) (S 62,9,10) (S 33,10,15) (S 39,15,14) (S 13,14,14) (S 7,17,17) (S 25,17,18) (S 32,19,15) (D 0,1,1)
 0 1 8 64 125  12 (D 0,1,1) (S 4,7,7) (S 12,4,4) (S 49,7,12) (S 11,12,12) (S 55,12,11) (S 67,11,16) (S 44,16,11) (S 57,11,12) (S 31,12,13) (S 48,13,8) (D 0,1,1)
 0 1 9 64 85  7 (D 0,1,1) (S 21,3,3) (S 36,3,10) (S 19,15,15) (S 40,15,9) (S 1,9,9) (D 0,1,1)
 0 1 10 64 92  7 (D 0,1,1) (S 30,1,5) (S 29,5,8) (S 18,8,8) (S 52,7,4) (S 60,4,5) (D 0,1,1)
