127527
19
1748015670
 0 1 1 17 49  3 (D 0,1,1) (S 184,288,288) (D 0,1,1)
 0 1 2 3363 6193  22 (D 0,1,1) (S 48,327,327) (S 828,200,661) (S 684,661,662) (S 417,663,349) (S 269,309,309) (S 625,490,349) (S 692,349,348) (S 170,300,300) (S 168,308,308) (S 466,308,535) (S 519,535,537) (S 471,537,536) (S 99,103,103) (S 647,388,22) (S 463,22,645) (S 41,22,22) (S 632,645,201) (S 137,141,141) (S 102,1,1) (S 526,801,661) (D 0,1,1)
 0 1 3 3999 6714  14 (D 0,1,1) (S 225,36,36) (S 668,643,644) (S 226,49,49) (S 389,49,511) (S 694,511,512) (S 78,233,233) (S 149,99,99) (S 419,771,772) (S 369,538,539) (S 557,539,540) (S 192,159,159) (S 733,159,309) (D 0,1,1)
 0 1 4 3302 5166  22 (D 0,1,1) (S 200,336,336) (S 320,132,132) (S 741,132,596) (S 787,739,738) (S 325,94,94) (S 368,94,493) (S 678,495,494) (S 554,410,174) (S 12,174,174) (S 748,832,659) (S 459,659,597) (S 587,831,174) (S 450,518,517) (S 612,780,132) (S 348,575,576) (S 521,577,697) (S 394,577,578) (S 719,578,673) (S 778,555,108) (S 45,168,168) (D 0,1,1)
 0 1 5 3221 4001  22 (D 0,1,1) (S 672,47,422) (S 153,21,21) (S 332,184,184) (S 622,184,709) (S 667,528,529) (S 676,529,530) (S 575,559,558) (S 472,558,173) (S 162,139,139) (S 680,139,138) (S 270,138,138) (S 396,138,694) (S 687,619,142) (S 219,142,142) (S 654,142,834) (S 588,835,836) (S 367,836,837) (S 742,837,838) (S 69,344,344) (S 714,344,467) (D 0,1,1)
 0 1 6 2944 4761  22 (D 0,1,1) (S 358,620,850) (S 220,345,345) (S 59,283,283) (S 832,846,847) (S 142,328,328) (S 651,848,849) (S 597,687,688) (S 715,463,464) (S 414,190,234) (S 395,515,516) (S 257,175,175) (S 513,691,690) (S 434,690,817) (S 686,571,572) (S 56,216,216) (S 780,216,571) (S 35,234,234) (S 154,235,235) (S 319,190,190) (S 352,190,463) (D 0,1,1)
 0 1 7 2970 3963  22 (D 0,1,1) (S 355,404,405) (S 626,405,406) (S 244,302,302) (S 578,407,408) (S 591,408,145) (S 297,145,145) (S 409,145,628) (S 373,616,627) (S 577,627,628) (S 224,29,29) (S 663,29,392) (S 89,305,305) (S 517,595,131) (S 77,131,131) (S 377,131,116) (S 13,116,116) (S 418,116,561) (S 727,561,562) (S 453,352,353) (S 816,633,352) (D 0,1,1)
 0 1 8 3257 4372  22 (D 0,1,1) (S 682,350,351) (S 439,351,638) (S 784,465,466) (S 633,637,636) (S 408,636,635) (S 509,636,394) (S 700,394,393) (S 502,614,615) (S 503,404,403) (S 308,35,35) (S 476,621,620) (S 465,845,844) (S 115,282,282) (S 293,284,284) (S 148,291,291) (S 108,292,292) (S 222,47,47) (S 499,404,112) (S 314,112,112) (S 802,112,350) (D 0,1,1)
 0 1 9 3870 10972  82 (D 0,1,1) (S 385,784,785) (S 172,198,198) (S 399,667,524) (S 618,524,525) (S 232,101,101) (S 533,526,527) (S 616,796,797) (S 300,239,239) (S 8,236,236) (S 156,330,330) (S 94,237,237) (S 334,238,238) (S 285,194,194) (S 4,193,193) (S 86,192,192) (S 68,267,267) (S 178,266,266) (S 566,266,793) (S 623,790,791) (S 46,196,196) (S 511,456,455) (S 230,136,136) (S 371,136,41) (S 234,41,41) (S 812,41,608) (S 112,137,137) (S 462,609,610) (S 538,609,743) (S 50,268,268) (S 318,45,45) (S 648,446,421) (S 454,421,44) (S 179,44,44) (S 507,420,419) (S 407,419,418) (S 747,418,417) (S 563,639,77) (S 388,733,732) (S 11,295,295) (S 256,2,2) (S 175,189,189) (S 17,320,320) (S 406,474,79) (S 5,79,79) (S 755,79,613) (S 238,78,78) (S 125,77,77) (S 679,639,59) (S 261,59,59) (S 174,191,191) (S 38,128,128) (S 585,128,594) (S 111,46,46) (S 490,46,421) (S 781,446,46) (S 815,446,445) (S 425,444,443) (S 361,443,417) (S 482,417,416) (S 235,164,164) (S 749,793,792) (S 817,763,762) (S 683,763,261) (S 67,261,261) (S 830,758,757) (S 413,760,761) (S 758,756,755) (S 768,757,759) (S 831,774,220) (S 329,220,220) (S 404,775,776) (S 212,85,85) (S 659,751,752) (S 790,752,753) (S 793,750,749) (S 39,259,259) (S 442,749,748) (S 313,84,84) (S 288,339,339) (S 797,795,574) (D 0,1,1)
 0 1 10 3460 10004  82 (D 0,1,1) (S 712,640,641) (S 474,641,642) (S 767,81,475) (S 279,81,81) (S 491,81,476) (S 393,456,457) (S 87,66,66) (S 370,66,458) (S 558,458,459) (S 18,67,67) (S 657,67,68) (S 23,68,68) (S 274,225,225) (S 309,277,277) (S 360,277,785) (S 773,366,367) (S 253,20,20) (S 321,19,19) (S 750,19,367) (S 488,367,368) (S 716,574,573) (S 670,573,147) (S 353,147,634) (S 143,147,147) (S 420,455,454) (S 470,454,72) (S 136,72,72) (S 645,72,473) (S 106,71,71) (S 138,197,197) (S 446,789,788) (S 312,311,311) (S 397,607,606) (S 765,497,496) (S 401,727,726) (S 593,460,321) (S 60,321,321) (S 572,787,786) (S 441,786,165) (S 191,226,226) (S 364,745,253) (S 140,253,253) (S 411,669,668) (S 237,165,165) (S 123,195,195) (S 540,267,160) (S 283,160,160) (S 323,161,161) (S 81,162,162) (S 570,411,412) (S 250,40,40) (S 798,731,411) (S 701,666,524) (S 629,667,416) (S 342,163,163) (S 302,129,129) (S 461,129,740) (S 512,585,586) (S 681,482,481) (S 730,798,455) (S 766,799,90) (S 42,90,90) (S 391,480,479) (S 193,26,26) (S 580,26,27) (S 116,28,28) (S 331,27,27) (S 706,26,123) (S 85,123,123) (S 825,123,489) (S 711,489,481) (S 721,489,587) (S 72,63,63) (S 316,64,64) (S 430,64,65) (S 186,65,65) (S 216,224,224) (S 33,304,304) (S 339,95,95) (S 26,338,338) (D 0,1,1)
